date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:46	81593/81593	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:06:46%20GMT	https://7oroof.com/demos/industic/assets/images/backgrounds/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/backgrounds/1.jpg	(from https://7oroof.com/demos/industic/home-classic.html)
14:21:46	75938/75938	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:30%20GMT	https://7oroof.com/demos/industic/assets/images/case-studies/carousel/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/case-studies/carousel/1.jpg	(from https://7oroof.com/demos/industic/home-classic.html)
14:21:48	46081/46081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:32%20GMT	https://7oroof.com/demos/industic/assets/images/case-studies/carousel/3.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/case-studies/carousel/3.jpg	(from https://7oroof.com/demos/industic/home-classic.html)
14:21:48	4975/4975	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202019%2015:10:07%20GMT	https://7oroof.com/demos/industic/assets/js/google-map.js	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/js/google-map.js	(from https://7oroof.com/demos/industic/home-classic.html)
14:21:49	87050/87050	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:31%20GMT	https://7oroof.com/demos/industic/assets/images/case-studies/carousel/2.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/case-studies/carousel/2.jpg	(from https://7oroof.com/demos/industic/home-classic.html)
14:21:50	537451/537451	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:31%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/2.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/2.jpg	(from https://7oroof.com/demos/industic/why-us.html)
14:21:51	466293/466293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:26%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/1.jpg	(from https://7oroof.com/demos/industic/about-us.html)
14:21:51	23272/23272	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:55%20GMT	https://7oroof.com/demos/industic/assets/images/team/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/team/1.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:52	307628/307628	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:35%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/3.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/3.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:52	26059/26059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:55%20GMT	https://7oroof.com/demos/industic/assets/images/team/2.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/team/2.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:53	18448/18448	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:56%20GMT	https://7oroof.com/demos/industic/assets/images/team/3.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/team/3.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:54	26699/26699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:57%20GMT	https://7oroof.com/demos/industic/assets/images/team/4.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/team/4.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:55	29065/29065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:57%20GMT	https://7oroof.com/demos/industic/assets/images/team/5.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/team/5.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:56	22337/22337	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:58%20GMT	https://7oroof.com/demos/industic/assets/images/team/6.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/team/6.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:57	24120/24120	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:59%20GMT	https://7oroof.com/demos/industic/assets/images/team/7.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/team/7.jpg	(from https://7oroof.com/demos/industic/leadership-team.html)
14:21:59	139069/139069	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:37%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/4.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/4.jpg	(from https://7oroof.com/demos/industic/awards.html)
14:21:59	15132/15132	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:06:41%20GMT	https://7oroof.com/demos/industic/assets/images/awards/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/awards/1.jpg	(from https://7oroof.com/demos/industic/awards.html)
14:22:00	12016/12016	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:06:42%20GMT	https://7oroof.com/demos/industic/assets/images/awards/2.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/awards/2.jpg	(from https://7oroof.com/demos/industic/awards.html)
14:22:01	15608/15608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:06:42%20GMT	https://7oroof.com/demos/industic/assets/images/awards/3.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/awards/3.jpg	(from https://7oroof.com/demos/industic/awards.html)
14:22:01	15217/15217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:06:43%20GMT	https://7oroof.com/demos/industic/assets/images/awards/4.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/awards/4.jpg	(from https://7oroof.com/demos/industic/awards.html)
14:22:02	11513/11513	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:06:43%20GMT	https://7oroof.com/demos/industic/assets/images/awards/5.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/awards/5.jpg	(from https://7oroof.com/demos/industic/awards.html)
14:22:03	9410/9410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:06:44%20GMT	https://7oroof.com/demos/industic/assets/images/awards/6.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/awards/6.jpg	(from https://7oroof.com/demos/industic/awards.html)
14:22:07	435471/435471	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:42%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/5.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/5.jpg	(from https://7oroof.com/demos/industic/pricing.html)
14:22:07	322206/322206	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:45%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/6.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/6.jpg	(from https://7oroof.com/demos/industic/faqs.html)
14:22:09	446139/446139	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:50%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/7.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/7.jpg	(from https://7oroof.com/demos/industic/careers.html)
14:22:10	672609/672609	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:02%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/9.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/9.jpg	(from https://7oroof.com/demos/industic/industries-single-industry.html)
14:22:10	179/179	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202019%2015:08:15%20GMT	https://7oroof.com/demos/industic/assets/images/icons/pdf.png	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/icons/pdf.png	(from https://7oroof.com/demos/industic/industries-single-industry.html)
14:22:10	151565/151565	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:28%20GMT	https://7oroof.com/demos/industic/assets/images/sidebar/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/sidebar/1.jpg	(from https://7oroof.com/demos/industic/industries-single-industry.html)
14:22:11	466293/466293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:08:55%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/8.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/8.jpg	(from https://7oroof.com/demos/industic/Industries-industry-served.html)
14:22:11	21892/21892	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202019%2015:08:04%20GMT	https://7oroof.com/demos/industic/assets/images/charts/2.png	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/charts/2.png	(from https://7oroof.com/demos/industic/industries-single-industry.html)
14:22:12	132166/132166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:15%20GMT	https://7oroof.com/demos/industic/assets/images/blog/grid/4.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/grid/4.jpg	(from https://7oroof.com/demos/industic/blog.html)
14:22:12	87438/87438	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:17%20GMT	https://7oroof.com/demos/industic/assets/images/blog/grid/5.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/grid/5.jpg	(from https://7oroof.com/demos/industic/blog.html)
14:22:12	288410/288410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:13%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/12.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/12.jpg	(from https://7oroof.com/demos/industic/blog.html)
14:22:12	143498/143498	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:18%20GMT	https://7oroof.com/demos/industic/assets/images/blog/grid/6.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/grid/6.jpg	(from https://7oroof.com/demos/industic/blog.html)
14:22:13	10489/10489	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:25%20GMT	https://7oroof.com/demos/industic/assets/images/blog/thumbs/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/thumbs/1.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:14	13620/13620	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:26%20GMT	https://7oroof.com/demos/industic/assets/images/blog/thumbs/2.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/thumbs/2.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:16	131476/131476	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:22%20GMT	https://7oroof.com/demos/industic/assets/images/blog/single/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/single/1.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:16	8181/8181	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:26%20GMT	https://7oroof.com/demos/industic/assets/images/blog/thumbs/3.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/thumbs/3.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:17	7710/7710	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:27%20GMT	https://7oroof.com/demos/industic/assets/images/blog/thumbs/4.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/thumbs/4.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:18	3570/3570	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:05%20GMT	https://7oroof.com/demos/industic/assets/images/blog/author/1.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/author/1.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:19	2625/2625	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:05%20GMT	https://7oroof.com/demos/industic/assets/images/blog/author/2.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/author/2.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:19	2661/2661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:07:06%20GMT	https://7oroof.com/demos/industic/assets/images/blog/author/3.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/blog/author/3.jpg	(from https://7oroof.com/demos/industic/blog-single-post.html)
14:22:21	231113/231113	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:16%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/13.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/13.jpg	(from https://7oroof.com/demos/industic/case-studies-grid.html)
14:22:22	5876/5876	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202019%2015:08:03%20GMT	https://7oroof.com/demos/industic/assets/images/charts/1.png	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/charts/1.png	(from https://7oroof.com/demos/industic/case-studies-single.html)
14:22:23	140871/140871	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202019%2015:09:18%20GMT	https://7oroof.com/demos/industic/assets/images/page-titles/14.jpg	D:/Rani/internship/technolitics/ADHEZO/7oroof.com/demos/industic/assets/images/page-titles/14.jpg	(from https://7oroof.com/demos/industic/case-studies-single.html)
